node,datetime,generator,Generation,Capacity Curtailed
Linares154,2024-01-28T13:00:00.000000,SAN_ANTONIO_FV,4.1048300781,0.0
Linares154,2024-01-28T14:00:00.000000,SAN_ANTONIO_FV,4.8511442871,0.0
Linares154,2024-01-28T15:00:00.000000,SAN_ANTONIO_FV,4.90212744,0.0
Linares154,2024-01-28T16:00:00.000000,SAN_ANTONIO_FV,4.9022526855,0.0
Linares154,2024-01-28T17:00:00.000000,SAN_ANTONIO_FV,4.9026512451,0.0
Linares154,2024-01-28T18:00:00.000000,SAN_ANTONIO_FV,4.9026553954,0.0
Linares154,2024-01-29T09:00:00.000000,SAN_ANTONIO_FV,3.8131691895,0.0
Linares154,2024-01-30T09:00:00.000000,SAN_ANTONIO_FV,3.51566473,0.0
Itahue154,2024-01-28T08:00:00.000000,SAN_CAMILO_FV,0.7799351273,0.0
Itahue154,2024-01-28T09:00:00.000000,SAN_CAMILO_FV,1.0684916076,0.0
Itahue154,2024-01-28T10:00:00.000000,SAN_CAMILO_FV,1.96777084,0.0
Itahue154,2024-01-28T11:00:00.000000,SAN_CAMILO_FV,1.13968472,0.0
Itahue154,2024-01-28T12:00:00.000000,SAN_CAMILO_FV,1.5604295,0.0
Itahue154,2024-01-28T13:00:00.000000,SAN_CAMILO_FV,2.0216394,0.0
Itahue154,2024-01-28T14:00:00.000000,SAN_CAMILO_FV,2.24864355,0.0
Itahue154,2024-01-28T15:00:00.000000,SAN_CAMILO_FV,2.4549596558,0.0
Itahue154,2024-01-28T16:00:00.000000,SAN_CAMILO_FV,2.2456202393,0.0
Itahue154,2024-01-28T17:00:00.000000,SAN_CAMILO_FV,2.3679479981,0.0
Itahue154,2024-01-28T18:00:00.000000,SAN_CAMILO_FV,1.9712256776,0.0
Itahue154,2024-01-29T09:00:00.000000,SAN_CAMILO_FV,2.20156607,0.0
Itahue154,2024-01-30T09:00:00.000000,SAN_CAMILO_FV,2.31968103,0.0
Parral154,2024-01-28T08:00:00.000000,SAN_CARLOS_FV,0.1298626461,0.0
Parral154,2024-01-28T09:00:00.000000,SAN_CARLOS_FV,0.5863346863,0.0
Parral154,2024-01-28T10:00:00.000000,SAN_CARLOS_FV,1.984484436,0.0
Parral154,2024-01-28T11:00:00.000000,SAN_CARLOS_FV,2.02159793,0.0
Parral154,2024-01-28T12:00:00.000000,SAN_CARLOS_FV,2.058920288,0.0
Parral154,2024-01-28T13:00:00.000000,SAN_CARLOS_FV,2.47625122,0.0
Parral154,2024-01-28T14:00:00.000000,SAN_CARLOS_FV,2.49524951,0.0
Parral154,2024-01-28T15:00:00.000000,SAN_CARLOS_FV,2.41395941,0.0
Parral154,2024-01-28T16:00:00.000000,SAN_CARLOS_FV,2.3828923951,0.0
Parral154,2024-01-28T17:00:00.000000,SAN_CARLOS_FV,2.2948052368,0.0
Parral154,2024-01-28T18:00:00.000000,SAN_CARLOS_FV,2.0306124878,0.0
Parral154,2024-01-29T09:00:00.000000,SAN_CARLOS_FV,1.5523312987,0.0
Parral154,2024-01-30T09:00:00.000000,SAN_CARLOS_FV,1.8382864379,0.0
Itahue154,2024-01-28T08:00:00.000000,SAN_EMILIO_1_FV,0.9190461578,0.0
Itahue154,2024-01-28T09:00:00.000000,SAN_EMILIO_1_FV,0.2488100891,0.0
Itahue154,2024-01-28T10:00:00.000000,SAN_EMILIO_1_FV,0.4683626174,0.0
Itahue154,2024-01-28T11:00:00.000000,SAN_EMILIO_1_FV,0.95048428,0.0
Itahue154,2024-01-28T12:00:00.000000,SAN_EMILIO_1_FV,1.6701095276,0.0
Itahue154,2024-01-28T13:00:00.000000,SAN_EMILIO_1_FV,2.1819151,0.0
Itahue154,2024-01-28T14:00:00.000000,SAN_EMILIO_1_FV,2.24575793,0.0
Itahue154,2024-01-28T15:00:00.000000,SAN_EMILIO_1_FV,2.1457747497,0.0
Itahue154,2024-01-28T16:00:00.000000,SAN_EMILIO_1_FV,2.10806573,0.0
Itahue154,2024-01-28T17:00:00.000000,SAN_EMILIO_1_FV,2.02172311,0.0
Itahue154,2024-01-28T18:00:00.000000,SAN_EMILIO_1_FV,1.73211227,0.0
Itahue154,2024-01-29T09:00:00.000000,SAN_EMILIO_1_FV,2.02103018,0.0
Itahue154,2024-01-30T09:00:00.000000,SAN_EMILIO_1_FV,2.1242716981,0.0
PPeuco110,2024-01-28T08:00:00.000000,SAN_FRANCISCO_FV,0.8,0.0
PPeuco110,2024-01-28T09:00:00.000000,SAN_FRANCISCO_FV,1.2,0.0
PPeuco110,2024-01-28T10:00:00.000000,SAN_FRANCISCO_FV,1.4,0.0
PPeuco110,2024-01-28T11:00:00.000000,SAN_FRANCISCO_FV,1.4,0.0
PPeuco110,2024-01-28T12:00:00.000000,SAN_FRANCISCO_FV,1.4,0.0
PPeuco110,2024-01-28T13:00:00.000000,SAN_FRANCISCO_FV,1.4,0.0
PPeuco110,2024-01-28T14:00:00.000000,SAN_FRANCISCO_FV,1.4,0.0
PPeuco110,2024-01-28T15:00:00.000000,SAN_FRANCISCO_FV,1.4,0.0
PPeuco110,2024-01-28T16:00:00.000000,SAN_FRANCISCO_FV,1.3,0.0
PPeuco110,2024-01-28T17:00:00.000000,SAN_FRANCISCO_FV,1.2,0.0
PPeuco110,2024-01-28T18:00:00.000000,SAN_FRANCISCO_FV,1.1,0.0
PPeuco110,2024-01-29T09:00:00.000000,SAN_FRANCISCO_FV,1.2,0.0
PPeuco110,2024-01-30T09:00:00.000000,SAN_FRANCISCO_FV,1.2,0.0
Rancagua154,2024-01-28T08:00:00.000000,SAN_ISIDRO_FV,0.9,0.0
Rancagua154,2024-01-28T09:00:00.000000,SAN_ISIDRO_FV,1.5,0.0
Rancagua154,2024-01-28T10:00:00.000000,SAN_ISIDRO_FV,2.0,0.0
Rancagua154,2024-01-28T11:00:00.000000,SAN_ISIDRO_FV,2.4,0.0
Rancagua154,2024-01-28T12:00:00.000000,SAN_ISIDRO_FV,2.6,0.0
Rancagua154,2024-01-28T13:00:00.000000,SAN_ISIDRO_FV,2.6,0.0
Rancagua154,2024-01-28T14:00:00.000000,SAN_ISIDRO_FV,2.6,0.0
Rancagua154,2024-01-28T15:00:00.000000,SAN_ISIDRO_FV,2.5,0.0
Rancagua154,2024-01-28T16:00:00.000000,SAN_ISIDRO_FV,2.2,0.0
Rancagua154,2024-01-28T17:00:00.000000,SAN_ISIDRO_FV,1.7,0.0
Rancagua154,2024-01-28T18:00:00.000000,SAN_ISIDRO_FV,1.2,0.0
Rancagua154,2024-01-29T09:00:00.000000,SAN_ISIDRO_FV,1.5,0.0
Rancagua154,2024-01-30T09:00:00.000000,SAN_ISIDRO_FV,1.5,0.0
Maule154,2024-01-28T08:00:00.000000,SAN_JAVIER_FV,1.0582327957,0.0
Maule154,2024-01-28T09:00:00.000000,SAN_JAVIER_FV,0.98009605,0.0
Maule154,2024-01-28T10:00:00.000000,SAN_JAVIER_FV,0.8374530564,0.0
Maule154,2024-01-28T11:00:00.000000,SAN_JAVIER_FV,1.9914280395,0.0
Maule154,2024-01-28T12:00:00.000000,SAN_JAVIER_FV,3.94655206,0.0
Maule154,2024-01-28T13:00:00.000000,SAN_JAVIER_FV,3.9108278198,0.0
Maule154,2024-01-28T14:00:00.000000,SAN_JAVIER_FV,4.9175760498,0.0
Maule154,2024-01-28T15:00:00.000000,SAN_JAVIER_FV,4.77234216,0.0
Maule154,2024-01-28T16:00:00.000000,SAN_JAVIER_FV,5.110935669,0.0
Maule154,2024-01-28T17:00:00.000000,SAN_JAVIER_FV,5.0495026856,0.0
Maule154,2024-01-28T18:00:00.000000,SAN_JAVIER_FV,3.9169162597,0.0
Maule154,2024-01-29T09:00:00.000000,SAN_JAVIER_FV,4.050854187,0.0
Maule154,2024-01-30T09:00:00.000000,SAN_JAVIER_FV,4.52938336,0.0
Chillan154,2024-01-28T08:00:00.000000,SAN_JOSE_FV,0.13734473,0.0
Chillan154,2024-01-28T09:00:00.000000,SAN_JOSE_FV,0.4801354599,0.0
Chillan154,2024-01-28T10:00:00.000000,SAN_JOSE_FV,2.11659637,0.0
Chillan154,2024-01-28T11:00:00.000000,SAN_JOSE_FV,2.3879733887,0.0
Chillan154,2024-01-28T12:00:00.000000,SAN_JOSE_FV,2.3887243,0.0
Chillan154,2024-01-28T13:00:00.000000,SAN_JOSE_FV,3.0,0.0
Chillan154,2024-01-28T14:00:00.000000,SAN_JOSE_FV,3.0,0.0
Chillan154,2024-01-28T15:00:00.000000,SAN_JOSE_FV,3.0,0.0
Chillan154,2024-01-28T16:00:00.000000,SAN_JOSE_FV,2.9059906,0.0
Chillan154,2024-01-28T17:00:00.000000,SAN_JOSE_FV,2.97052679,0.0
Chillan154,2024-01-28T18:00:00.000000,SAN_JOSE_FV,2.6541589355,0.0
Chillan154,2024-01-29T09:00:00.000000,SAN_JOSE_FV,1.9976094361,0.0
Chillan154,2024-01-30T09:00:00.000000,SAN_JOSE_FV,0.0,0.0
AMelipilla220,2024-01-28T08:00:00.000000,SAN_PEDRO_FV,0.1,0.0
AMelipilla220,2024-01-28T09:00:00.000000,SAN_PEDRO_FV,0.4,0.0
AMelipilla220,2024-01-28T10:00:00.000000,SAN_PEDRO_FV,1.0,0.0
AMelipilla220,2024-01-28T11:00:00.000000,SAN_PEDRO_FV,1.6,0.0
AMelipilla220,2024-01-28T12:00:00.000000,SAN_PEDRO_FV,1.9,0.0
AMelipilla220,2024-01-28T13:00:00.000000,SAN_PEDRO_FV,2.3,0.0
AMelipilla220,2024-01-28T14:00:00.000000,SAN_PEDRO_FV,2.3,0.0
AMelipilla220,2024-01-28T15:00:00.000000,SAN_PEDRO_FV,2.3,0.0
AMelipilla220,2024-01-28T16:00:00.000000,SAN_PEDRO_FV,2.0,0.0
AMelipilla220,2024-01-28T17:00:00.000000,SAN_PEDRO_FV,1.4,0.0
AMelipilla220,2024-01-28T18:00:00.000000,SAN_PEDRO_FV,0.8,0.0
AMelipilla220,2024-01-29T09:00:00.000000,SAN_PEDRO_FV,0.8,0.0
AMelipilla220,2024-01-30T09:00:00.000000,SAN_PEDRO_FV,0.9,0.0
Salar220,2024-01-28T08:00:00.000000,SAN_PEDRO_GPG_FV,59.555,0.0
Salar220,2024-01-28T09:00:00.000000,SAN_PEDRO_GPG_FV,84.661,0.0
Salar220,2024-01-28T10:00:00.000000,SAN_PEDRO_GPG_FV,91.239,0.0
Salar220,2024-01-28T11:00:00.000000,SAN_PEDRO_GPG_FV,95.409,0.0
Salar220,2024-01-28T12:00:00.000000,SAN_PEDRO_GPG_FV,93.645,0.0
Salar220,2024-01-28T13:00:00.000000,SAN_PEDRO_GPG_FV,90.738,0.0
Salar220,2024-01-28T14:00:00.000000,SAN_PEDRO_GPG_FV,89.491,0.0
Salar220,2024-01-28T15:00:00.000000,SAN_PEDRO_GPG_FV,88.45,0.0
Salar220,2024-01-28T16:00:00.000000,SAN_PEDRO_GPG_FV,85.969,0.0
Salar220,2024-01-28T17:00:00.000000,SAN_PEDRO_GPG_FV,80.492,0.0
Salar220,2024-01-28T18:00:00.000000,SAN_PEDRO_GPG_FV,63.114,0.0
Salar220,2024-01-29T09:00:00.000000,SAN_PEDRO_GPG_FV,89.58,0.0
Salar220,2024-01-29T10:00:00.000000,SAN_PEDRO_GPG_FV,93.985,0.0
Salar220,2024-01-29T11:00:00.000000,SAN_PEDRO_GPG_FV,97.25,0.0
Salar220,2024-01-29T12:00:00.000000,SAN_PEDRO_GPG_FV,95.314,0.0
Salar220,2024-01-29T13:00:00.000000,SAN_PEDRO_GPG_FV,92.605,0.0
Salar220,2024-01-29T14:00:00.000000,SAN_PEDRO_GPG_FV,91.455,0.0
Salar220,2024-01-29T15:00:00.000000,SAN_PEDRO_GPG_FV,90.847,0.0
Salar220,2024-01-29T16:00:00.000000,SAN_PEDRO_GPG_FV,88.704,0.0
Salar220,2024-01-29T17:00:00.000000,SAN_PEDRO_GPG_FV,85.049,0.0
Salar220,2024-01-29T18:00:00.000000,SAN_PEDRO_GPG_FV,66.059,0.0
Salar220,2024-01-30T09:00:00.000000,SAN_PEDRO_GPG_FV,89.467,0.0
Salar220,2024-01-30T10:00:00.000000,SAN_PEDRO_GPG_FV,94.692,0.0
Salar220,2024-01-30T11:00:00.000000,SAN_PEDRO_GPG_FV,97.441,0.0
Salar220,2024-01-30T12:00:00.000000,SAN_PEDRO_GPG_FV,94.944,0.0
Salar220,2024-01-30T13:00:00.000000,SAN_PEDRO_GPG_FV,91.282,0.0
Salar220,2024-01-30T14:00:00.000000,SAN_PEDRO_GPG_FV,91.282,0.0
Salar220,2024-01-30T15:00:00.000000,SAN_PEDRO_GPG_FV,90.449,0.0
Salar220,2024-01-30T16:00:00.000000,SAN_PEDRO_GPG_FV,89.121,0.0
Salar220,2024-01-30T17:00:00.000000,SAN_PEDRO_GPG_FV,84.107,0.0
Salar220,2024-01-30T18:00:00.000000,SAN_PEDRO_GPG_FV,65.957,0.0
Salar220,2024-01-31T09:00:00.000000,SAN_PEDRO_GPG_FV,89.301,0.0
Salar220,2024-01-31T10:00:00.000000,SAN_PEDRO_GPG_FV,95.837,0.0
Salar220,2024-01-31T11:00:00.000000,SAN_PEDRO_GPG_FV,95.837,0.0
Salar220,2024-01-31T12:00:00.000000,SAN_PEDRO_GPG_FV,94.431,0.0
Salar220,2024-01-31T13:00:00.000000,SAN_PEDRO_GPG_FV,90.576,0.0
Salar220,2024-01-31T14:00:00.000000,SAN_PEDRO_GPG_FV,90.576,0.0
Salar220,2024-01-31T15:00:00.000000,SAN_PEDRO_GPG_FV,90.304,0.0
Salar220,2024-01-31T16:00:00.000000,SAN_PEDRO_GPG_FV,87.598,0.0
Salar220,2024-01-31T17:00:00.000000,SAN_PEDRO_GPG_FV,87.598,0.0
Salar220,2024-02-01T10:00:00.000000,SAN_PEDRO_GPG_FV,94.635,0.0
Salar220,2024-02-01T11:00:00.000000,SAN_PEDRO_GPG_FV,95.755,0.0
Salar220,2024-02-01T12:00:00.000000,SAN_PEDRO_GPG_FV,95.755,0.0
Salar220,2024-02-01T13:00:00.000000,SAN_PEDRO_GPG_FV,90.525,0.0
Salar220,2024-02-01T14:00:00.000000,SAN_PEDRO_GPG_FV,90.525,0.0
Salar220,2024-02-01T15:00:00.000000,SAN_PEDRO_GPG_FV,90.055,0.0
Salar220,2024-02-01T16:00:00.000000,SAN_PEDRO_GPG_FV,86.7685,0.0
Salar220,2024-02-01T17:00:00.000000,SAN_PEDRO_GPG_FV,86.7685,0.0
Salar220,2024-02-02T10:00:00.000000,SAN_PEDRO_GPG_FV,94.50933333,0.0
Salar220,2024-02-02T11:00:00.000000,SAN_PEDRO_GPG_FV,94.50933333,0.0
Salar220,2024-02-02T12:00:00.000000,SAN_PEDRO_GPG_FV,94.50933333,0.0
Salar220,2024-02-02T13:00:00.000000,SAN_PEDRO_GPG_FV,88.988,0.0
Salar220,2024-02-02T14:00:00.000000,SAN_PEDRO_GPG_FV,88.988,0.0
Salar220,2024-02-02T15:00:00.000000,SAN_PEDRO_GPG_FV,88.83,0.0
Salar220,2024-02-02T16:00:00.000000,SAN_PEDRO_GPG_FV,87.295,0.0
Rapel220,2024-01-28T08:00:00.000000,SAN_RAMIRO_FV,4.2,0.0
Rapel220,2024-01-28T09:00:00.000000,SAN_RAMIRO_FV,6.5,0.0
Rapel220,2024-01-28T10:00:00.000000,SAN_RAMIRO_FV,7.2,0.0
Rapel220,2024-01-28T11:00:00.000000,SAN_RAMIRO_FV,8.2,0.0
Rapel220,2024-01-28T12:00:00.000000,SAN_RAMIRO_FV,8.3,0.0
Rapel220,2024-01-28T13:00:00.000000,SAN_RAMIRO_FV,8.4,0.0
Rapel220,2024-01-28T14:00:00.000000,SAN_RAMIRO_FV,8.5,0.0
Rapel220,2024-01-28T15:00:00.000000,SAN_RAMIRO_FV,8.6,0.0
Rapel220,2024-01-28T16:00:00.000000,SAN_RAMIRO_FV,8.7,0.0
Rapel220,2024-01-28T17:00:00.000000,SAN_RAMIRO_FV,8.6,0.0
Rapel220,2024-01-28T18:00:00.000000,SAN_RAMIRO_FV,7.5,0.0
Rapel220,2024-01-29T09:00:00.000000,SAN_RAMIRO_FV,8.2,0.0
Rapel220,2024-01-30T09:00:00.000000,SAN_RAMIRO_FV,8.2,0.0
AMelipilla220,2024-01-28T08:00:00.000000,SANTA_ADRIANA_FV,0.9,0.0
AMelipilla220,2024-01-28T09:00:00.000000,SANTA_ADRIANA_FV,1.6,0.0
AMelipilla220,2024-01-28T10:00:00.000000,SANTA_ADRIANA_FV,2.2,0.0
AMelipilla220,2024-01-28T11:00:00.000000,SANTA_ADRIANA_FV,2.6,0.0
AMelipilla220,2024-01-28T12:00:00.000000,SANTA_ADRIANA_FV,2.9,0.0
AMelipilla220,2024-01-28T13:00:00.000000,SANTA_ADRIANA_FV,2.9,0.0
AMelipilla220,2024-01-28T14:00:00.000000,SANTA_ADRIANA_FV,2.9,0.0
AMelipilla220,2024-01-28T15:00:00.000000,SANTA_ADRIANA_FV,2.8,0.0
AMelipilla220,2024-01-28T16:00:00.000000,SANTA_ADRIANA_FV,2.4,0.0
AMelipilla220,2024-01-28T17:00:00.000000,SANTA_ADRIANA_FV,1.9,0.0
AMelipilla220,2024-01-28T18:00:00.000000,SANTA_ADRIANA_FV,1.3,0.0
AMelipilla220,2024-01-29T09:00:00.000000,SANTA_ADRIANA_FV,1.7,0.0
AMelipilla220,2024-01-30T09:00:00.000000,SANTA_ADRIANA_FV,1.7,0.0
Malloa154,2024-01-28T08:00:00.000000,SANTA_AMELIA_FV,0.07651859,0.0
Malloa154,2024-01-28T09:00:00.000000,SANTA_AMELIA_FV,0.12634511,0.0
Malloa154,2024-01-28T10:00:00.000000,SANTA_AMELIA_FV,0.2246450767,0.0
Malloa154,2024-01-28T11:00:00.000000,SANTA_AMELIA_FV,0.4381083297,0.0
Malloa154,2024-01-28T12:00:00.000000,SANTA_AMELIA_FV,0.77282458,0.0
Malloa154,2024-01-28T13:00:00.000000,SANTA_AMELIA_FV,1.2443035889,0.0
Malloa154,2024-01-28T14:00:00.000000,SANTA_AMELIA_FV,2.18021582,0.0
Malloa154,2024-01-28T15:00:00.000000,SANTA_AMELIA_FV,2.8084876098,0.0
Malloa154,2024-01-28T16:00:00.000000,SANTA_AMELIA_FV,2.68715521,0.0
Malloa154,2024-01-28T17:00:00.000000,SANTA_AMELIA_FV,2.4993825073,0.0
Malloa154,2024-01-28T18:00:00.000000,SANTA_AMELIA_FV,2.02996771,0.0
Malloa154,2024-01-29T09:00:00.000000,SANTA_AMELIA_FV,0.57925433,0.0
Malloa154,2024-01-30T09:00:00.000000,SANTA_AMELIA_FV,2.32462567,0.0
Tinguiririca154,2024-01-28T08:00:00.000000,SANTA_CAROLINA_FV,0.16874186,0.0
Tinguiririca154,2024-01-28T09:00:00.000000,SANTA_CAROLINA_FV,0.55951329,0.0
Tinguiririca154,2024-01-28T10:00:00.000000,SANTA_CAROLINA_FV,0.35191142,0.0
Tinguiririca154,2024-01-28T11:00:00.000000,SANTA_CAROLINA_FV,0.88257144,0.0
Tinguiririca154,2024-01-28T12:00:00.000000,SANTA_CAROLINA_FV,1.1597959899,0.0
Tinguiririca154,2024-01-28T13:00:00.000000,SANTA_CAROLINA_FV,1.2127195892,0.0
Tinguiririca154,2024-01-28T14:00:00.000000,SANTA_CAROLINA_FV,2.492903656,0.0
Tinguiririca154,2024-01-28T15:00:00.000000,SANTA_CAROLINA_FV,2.6395498657,0.0
Tinguiririca154,2024-01-28T16:00:00.000000,SANTA_CAROLINA_FV,2.6055577393,0.0
Tinguiririca154,2024-01-28T17:00:00.000000,SANTA_CAROLINA_FV,2.51578186,0.0
Tinguiririca154,2024-01-28T18:00:00.000000,SANTA_CAROLINA_FV,2.27330743,0.0
Tinguiririca154,2024-01-29T09:00:00.000000,SANTA_CAROLINA_FV,1.8361070861,0.0
Tinguiririca154,2024-01-30T09:00:00.000000,SANTA_CAROLINA_FV,1.8060529784,0.0
Maitencillo110,2024-01-28T08:00:00.000000,SANTA_CECILIA_FV,0.2,0.0
Maitencillo110,2024-01-28T09:00:00.000000,SANTA_CECILIA_FV,0.7,0.0
Maitencillo110,2024-01-28T10:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-01-28T11:00:00.000000,SANTA_CECILIA_FV,1.4,0.0
Maitencillo110,2024-01-28T12:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-01-28T13:00:00.000000,SANTA_CECILIA_FV,1.7,0.0
Maitencillo110,2024-01-28T14:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-01-28T15:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-28T16:00:00.000000,SANTA_CECILIA_FV,1.3,0.0
Maitencillo110,2024-01-28T17:00:00.000000,SANTA_CECILIA_FV,0.9,0.0
Maitencillo110,2024-01-28T18:00:00.000000,SANTA_CECILIA_FV,0.5,0.0
Maitencillo110,2024-01-29T09:00:00.000000,SANTA_CECILIA_FV,0.7,0.0
Maitencillo110,2024-01-29T10:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-01-29T11:00:00.000000,SANTA_CECILIA_FV,1.4,0.0
Maitencillo110,2024-01-29T12:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-29T13:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-01-29T14:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-01-29T15:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-29T16:00:00.000000,SANTA_CECILIA_FV,1.3,0.0
Maitencillo110,2024-01-29T17:00:00.000000,SANTA_CECILIA_FV,0.9,0.0
Maitencillo110,2024-01-29T18:00:00.000000,SANTA_CECILIA_FV,0.5,0.0
Maitencillo110,2024-01-30T09:00:00.000000,SANTA_CECILIA_FV,0.7,0.0
Maitencillo110,2024-01-30T10:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-01-30T11:00:00.000000,SANTA_CECILIA_FV,1.4,0.0
Maitencillo110,2024-01-30T12:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-30T13:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-01-30T14:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-01-30T15:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-30T16:00:00.000000,SANTA_CECILIA_FV,1.3,0.0
Maitencillo110,2024-01-30T17:00:00.000000,SANTA_CECILIA_FV,0.9,0.0
Maitencillo110,2024-01-30T18:00:00.000000,SANTA_CECILIA_FV,0.5,0.0
Maitencillo110,2024-01-31T09:00:00.000000,SANTA_CECILIA_FV,0.7,0.0
Maitencillo110,2024-01-31T10:00:00.000000,SANTA_CECILIA_FV,1.25,0.0
Maitencillo110,2024-01-31T11:00:00.000000,SANTA_CECILIA_FV,1.25,0.0
Maitencillo110,2024-01-31T12:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-31T13:00:00.000000,SANTA_CECILIA_FV,1.65,0.0
Maitencillo110,2024-01-31T14:00:00.000000,SANTA_CECILIA_FV,1.65,0.0
Maitencillo110,2024-01-31T15:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-01-31T16:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-01-31T17:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-02-01T10:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-02-01T11:00:00.000000,SANTA_CECILIA_FV,1.45,0.0
Maitencillo110,2024-02-01T12:00:00.000000,SANTA_CECILIA_FV,1.45,0.0
Maitencillo110,2024-02-01T13:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-02-01T14:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-02-01T15:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-02-01T16:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-02-01T17:00:00.000000,SANTA_CECILIA_FV,1.1,0.0
Maitencillo110,2024-02-02T10:00:00.000000,SANTA_CECILIA_FV,1.33333333,0.0
Maitencillo110,2024-02-02T11:00:00.000000,SANTA_CECILIA_FV,1.33333333,0.0
Maitencillo110,2024-02-02T12:00:00.000000,SANTA_CECILIA_FV,1.33333333,0.0
Maitencillo110,2024-02-02T13:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-02-02T14:00:00.000000,SANTA_CECILIA_FV,1.6,0.0
Maitencillo110,2024-02-02T15:00:00.000000,SANTA_CECILIA_FV,1.5,0.0
Maitencillo110,2024-02-02T16:00:00.000000,SANTA_CECILIA_FV,1.3,0.0
ElPenon110,2024-01-28T08:00:00.000000,SANTA_CLARA_FV,0.7892642479,0.0
ElPenon110,2024-01-28T09:00:00.000000,SANTA_CLARA_FV,1.1824809265,0.0
ElPenon110,2024-01-28T10:00:00.000000,SANTA_CLARA_FV,1.3727540282,0.0
ElPenon110,2024-01-28T11:00:00.000000,SANTA_CLARA_FV,1.8102226258,0.0
ElPenon110,2024-01-28T12:00:00.000000,SANTA_CLARA_FV,1.9337705689,0.0
ElPenon110,2024-01-28T13:00:00.000000,SANTA_CLARA_FV,1.9522992859,0.0
ElPenon110,2024-01-28T14:00:00.000000,SANTA_CLARA_FV,1.95238107,0.0
ElPenon110,2024-01-28T15:00:00.000000,SANTA_CLARA_FV,1.9527172851,0.0
ElPenon110,2024-01-28T16:00:00.000000,SANTA_CLARA_FV,1.9530724792,0.0
ElPenon110,2024-01-28T17:00:00.000000,SANTA_CLARA_FV,1.9535239868,0.0
ElPenon110,2024-01-28T18:00:00.000000,SANTA_CLARA_FV,1.9471459656,0.0
ElPenon110,2024-01-29T09:00:00.000000,SANTA_CLARA_FV,0.22063177,0.0
ElPenon110,2024-01-29T10:00:00.000000,SANTA_CLARA_FV,1.06845863,0.0
ElPenon110,2024-01-29T11:00:00.000000,SANTA_CLARA_FV,1.8472868653,0.0
ElPenon110,2024-01-29T12:00:00.000000,SANTA_CLARA_FV,1.9517198792,0.0
ElPenon110,2024-01-29T13:00:00.000000,SANTA_CLARA_FV,1.9520889892,0.0
ElPenon110,2024-01-29T14:00:00.000000,SANTA_CLARA_FV,1.95239346,0.0
ElPenon110,2024-01-29T15:00:00.000000,SANTA_CLARA_FV,1.9526459656,0.0
ElPenon110,2024-01-29T16:00:00.000000,SANTA_CLARA_FV,1.9529754,0.0
ElPenon110,2024-01-29T17:00:00.000000,SANTA_CLARA_FV,1.95300421,0.0
ElPenon110,2024-01-29T18:00:00.000000,SANTA_CLARA_FV,1.95263629,0.0
ElPenon110,2024-01-30T09:00:00.000000,SANTA_CLARA_FV,0.1498852673,0.0
ElPenon110,2024-01-30T10:00:00.000000,SANTA_CLARA_FV,0.3720960999,0.0
ElPenon110,2024-01-30T11:00:00.000000,SANTA_CLARA_FV,1.35086032,0.0
ElPenon110,2024-01-30T12:00:00.000000,SANTA_CLARA_FV,1.9469816895,0.0
ElPenon110,2024-01-30T13:00:00.000000,SANTA_CLARA_FV,1.9525662994,0.0
ElPenon110,2024-01-30T14:00:00.000000,SANTA_CLARA_FV,1.9525662994,0.0
ElPenon110,2024-01-30T15:00:00.000000,SANTA_CLARA_FV,1.9527965393,0.0
ElPenon110,2024-01-30T16:00:00.000000,SANTA_CLARA_FV,1.9527655,0.0
